hour,price,category,frequency,is_essential,deliberation_minutes,on_wishlist,impulse_level
0,258.69,entertainment,11,0,31,1,1
16,209.54,clothing,20,0,26,0,3
0,433.98,beauty,17,0,5,0,3
21,44.64,food,20,1,1214,1,0
15,398.2,home,10,1,21,0,2
2,444.24,entertainment,12,0,62,1,2
15,154.13,entertainment,7,0,10,0,2
0,344.32,beauty,16,0,253,0,3
10,200.18,electronics,11,0,188,0,3
20,382.74,electronics,4,1,22,0,1
0,374.45,entertainment,4,0,6,0,3
21,431.44,beauty,11,0,309,1,1
12,205.91,beauty,6,0,223,0,1
12,302.41,beauty,19,1,4025,1,0
6,118.92,beauty,13,0,109,0,2
10,231.79,electronics,9,1,161,1,0
17,99.32,food,14,1,1675,1,0
16,275.54,beauty,10,0,77,0,1
13,296.25,entertainment,2,0,104,0,2
23,407.36,clothing,17,0,2982,1,2
17,22.92,clothing,10,0,3472,1,1
7,469.15,home,15,1,500,1,0
23,198.22,home,8,0,2,0,1
5,83.29,beauty,20,0,79,1,1
20,345.48,electronics,7,0,174,1,0
5,46.96,food,9,0,53,0,2
10,416.54,home,20,1,2,0,1
15,96.84,entertainment,13,0,3,0,3
17,245.13,food,2,1,3023,1,0
13,177.49,home,7,1,5747,1,0
21,188.29,clothing,10,1,169,1,0
14,244.22,entertainment,16,0,18,0,3
21,348.13,food,5,1,193,1,0
19,194.6,food,15,1,225,0,0
10,167.58,entertainment,19,0,5,0,3
0,419.56,electronics,11,1,506,1,0
5,271.36,home,9,0,237,1,0
23,266.52,entertainment,19,0,1,0,3
3,121.6,entertainment,13,0,7,0,2
16,216.08,home,20,0,389,1,0
0,262.08,entertainment,17,0,588,0,2
2,493.52,electronics,4,0,77,1,1
18,23.89,beauty,20,0,149,1,0
9,396.03,electronics,15,1,55,0,0
14,73.17,electronics,9,1,45,1,0
17,208.92,clothing,20,0,64,0,2
20,85.74,entertainment,9,0,19,0,2
2,436.68,food,20,1,1737,1,0
0,123.42,home,6,0,41,0,2
0,118.05,entertainment,17,0,13,0,3
3,339.6,clothing,18,0,399,1,2
15,242.75,clothing,16,0,837,1,0
18,328.75,home,7,0,1,0,2
5,492.64,entertainment,15,0,778,0,3
15,347.35,electronics,13,0,295,1,0
15,389.96,clothing,17,0,6,0,3
23,222.62,home,14,1,330,0,1
7,383.97,entertainment,7,0,120,1,2
0,469.53,food,14,1,23,0,1
19,260.28,electronics,1,0,338,0,1
11,405.53,electronics,19,0,4887,1,0
10,116.37,electronics,9,0,350,0,1
8,483.08,beauty,11,0,2797,1,2
20,235.21,food,2,0,2,0,3
2,351.81,home,20,1,48,1,0
16,85.94,clothing,1,0,4,0,3
0,180.9,entertainment,11,1,21,0,2
12,264.7,home,14,1,502,1,0
2,302.55,food,7,1,76,0,1
4,404.04,clothing,9,0,6186,1,1
10,320.45,electronics,17,0,7,0,3
4,233.77,home,14,0,72,1,0
5,242.79,beauty,19,0,1806,1,1
7,116.97,electronics,14,0,1,0,2
4,14.86,home,9,1,434,1,0
12,481.76,clothing,14,0,191,0,3
5,442.7,beauty,12,1,1116,0,1
2,11.88,clothing,18,0,15,0,2
15,444.43,beauty,6,0,206,1,1
4,109.92,beauty,14,0,458,0,2
11,144.31,beauty,3,0,50,0,3
1,114.09,home,9,0,20,0,1
21,90.89,electronics,10,0,584,1,0
19,472.01,home,20,1,3,0,1
19,61.69,electronics,7,0,1,0,1
10,438.86,beauty,9,0,1882,1,0
22,482.18,entertainment,5,0,490,0,3
13,404.02,beauty,1,0,9,0,3
2,418.67,food,17,1,62,0,1
10,424.17,food,9,1,38,0,1
8,311.13,home,11,1,11,0,1
17,442.92,food,9,1,366,1,0
10,385.58,entertainment,12,0,66,1,0
19,16.43,beauty,14,0,49,0,2
23,177.65,home,15,1,14,0,1
10,123.01,clothing,8,1,420,0,1
12,158.14,home,9,1,1,0,1
4,275.79,beauty,11,0,1443,1,1
18,494.96,beauty,7,0,379,1,0
1,478.14,home,16,1,5,0,2
10,343.85,home,1,0,611,1,1
8,318.84,beauty,7,0,5,0,2
5,440.57,food,1,1,16,0,2
22,187.01,electronics,13,0,1,0,3
9,305.46,electronics,13,0,14,0,2
14,275.45,food,8,1,1,0,1
9,107.72,clothing,19,0,312,1,1
17,254.77,electronics,15,0,3,0,2
5,393.68,home,1,0,7,0,3
15,94.15,home,8,0,5,0,1
0,342.65,clothing,18,0,4707,0,2
11,317.43,home,17,1,28,0,0
20,347.45,clothing,15,0,20,1,2
13,82.9,electronics,13,0,524,1,1
6,456.54,entertainment,4,0,44,0,2
16,226.39,home,15,0,97,1,1
18,278.32,clothing,5,1,1625,1,0
21,453.6,clothing,9,0,21,0,3
1,443.9,electronics,7,0,10,0,3
8,460.2,electronics,16,0,1404,1,0
5,25.51,electronics,9,0,11,0,3
0,342.62,food,4,1,1634,1,0
17,328.1,beauty,1,0,35,1,1
6,379.87,entertainment,6,0,81,0,1
2,368.81,home,9,0,33,0,2
2,489.51,entertainment,14,0,289,1,1
2,495.55,entertainment,19,0,323,1,2
10,213.05,food,1,1,206,1,0
21,451.04,food,1,1,120,1,0
12,44.63,home,8,1,404,1,0
18,467.77,clothing,16,1,20,0,2
12,438.76,beauty,9,0,8,1,1
12,16.98,electronics,5,0,46,0,0
3,201.92,food,7,1,6,0,1
12,419.2,electronics,9,0,116,1,0
1,396.41,clothing,14,0,34,0,3
15,454.4,home,18,0,95,1,0
8,65.51,clothing,2,1,134,1,0
19,17.59,beauty,9,0,26,0,2
17,361.4,beauty,4,0,153,0,2
23,175.7,entertainment,9,0,1,0,3
13,371.4,home,12,1,1399,1,0
18,15.54,food,8,1,35,0,1
23,163.5,home,9,0,4,0,2
2,417.56,clothing,19,0,528,0,3
18,420.0,food,16,1,1,0,1
12,160.67,food,2,1,98,1,0
6,100.83,food,1,1,3,0,1
5,17.89,entertainment,2,1,133,1,0
14,178.01,electronics,15,1,37,0,1
19,219.91,electronics,3,0,877,1,0
4,174.04,clothing,16,0,125,1,1
20,105.15,food,12,1,3938,1,0
5,491.01,food,8,1,46,0,1
1,392.47,beauty,9,0,1,0,3
20,494.57,clothing,18,0,123,0,3
13,440.87,clothing,4,1,307,1,0
0,154.78,beauty,8,1,120,0,2
21,415.32,entertainment,16,0,1777,1,1
14,57.97,entertainment,17,0,1,0,3
3,482.45,beauty,15,0,33,0,3
7,456.87,food,3,1,301,0,0
15,104.98,beauty,15,0,9428,1,0
0,468.32,home,14,1,46,0,1
13,496.09,electronics,4,1,1,0,1
11,438.06,electronics,14,0,45,1,1
20,235.97,food,11,1,21,0,2
12,271.49,home,16,0,1,0,3
7,341.85,home,12,1,24,0,2
12,21.83,beauty,6,0,8,0,2
21,242.81,clothing,4,1,1,0,1
19,179.7,beauty,2,0,52,0,3
2,178.82,clothing,20,0,172,1,1
21,317.43,food,5,1,1,0,1
15,455.89,food,11,1,76,0,0
22,50.28,beauty,20,0,297,1,1
21,316.33,food,8,1,1,0,2
9,50.35,food,19,1,40,0,1
0,220.03,home,17,1,8,0,1
23,207.27,clothing,7,1,58,0,1
17,33.7,clothing,17,1,21,0,2
8,408.76,food,14,1,92,0,1
1,347.73,home,16,1,27,0,1
7,145.77,food,10,0,304,1,0
22,215.08,entertainment,5,0,153,0,1
23,148.66,clothing,20,0,20,0,3
4,303.34,food,5,1,281,1,0
9,263.63,clothing,20,0,53,0,3
18,425.03,clothing,14,0,3,0,3
18,25.05,electronics,12,1,20,0,0
12,74.23,entertainment,7,0,11,0,2
5,172.12,clothing,5,0,712,0,2
17,456.21,entertainment,13,0,1030,1,2
3,313.32,beauty,9,0,2,0,3
13,173.83,food,5,1,2567,0,0
12,260.44,electronics,4,0,2153,1,0
15,188.5,entertainment,4,0,1,0,3
4,316.35,electronics,11,1,26,0,2
22,314.96,electronics,1,0,130,1,0
14,133.61,electronics,17,0,7,0,2
13,159.64,entertainment,17,0,2386,1,1
21,128.61,food,15,1,328,0,1
7,102.27,home,10,1,2,0,1
4,460.48,electronics,5,1,30,0,1
17,270.69,entertainment,1,0,63,0,2
7,158.06,entertainment,14,0,901,1,1
13,57.78,electronics,4,1,3,0,1
20,59.06,beauty,4,0,4,0,2
7,286.25,beauty,3,0,58,0,3
16,410.58,food,11,1,838,1,0
22,9.06,clothing,5,0,642,1,1
14,489.92,beauty,4,0,74,1,0
16,497.82,food,20,1,17,0,1
21,228.19,electronics,16,0,20,0,2
0,456.51,clothing,7,1,13,0,2
17,299.58,food,6,1,324,1,0
12,134.41,clothing,20,0,455,1,2
17,375.68,clothing,5,0,684,1,0
13,129.66,food,14,1,3,0,1
4,264.72,food,8,1,91,1,0
13,93.32,entertainment,2,0,44,0,2
11,291.91,clothing,4,0,29,0,3
16,11.69,beauty,8,1,353,1,0
6,230.75,food,18,0,1,0,2
23,242.14,food,5,1,6,0,2
6,9.99,clothing,2,0,1,0,2
13,287.7,food,6,1,16,0,1
14,192.34,beauty,13,0,566,1,0
2,177.46,beauty,3,0,1,0,3
1,225.44,beauty,5,0,158,1,0
21,87.5,beauty,20,0,385,0,3
4,332.79,entertainment,7,0,256,0,2
7,156.64,food,13,1,1,0,2
20,410.92,entertainment,9,0,666,1,1
2,31.24,food,8,0,3704,1,0
16,254.56,entertainment,5,0,112,0,1
8,203.0,food,17,1,1456,1,0
13,45.41,home,1,1,3,0,1
17,246.68,food,1,1,46,1,0
13,47.71,beauty,19,0,4,0,3
21,429.85,home,10,1,72,0,1
10,315.47,food,2,1,41,0,1
16,309.49,beauty,4,0,330,0,2
17,45.03,clothing,18,0,1,0,3
15,315.04,home,9,1,1,0,2
17,370.64,electronics,19,1,369,0,2
18,435.03,entertainment,6,0,22,0,3
12,176.56,home,1,0,8,0,2
5,493.71,clothing,18,0,65,1,0
14,402.07,clothing,19,0,123,1,0
6,482.39,beauty,11,0,386,0,3
21,454.28,food,11,1,1,0,2
22,380.9,beauty,14,0,134,0,2
17,137.92,home,1,1,224,1,0
20,283.25,food,7,1,1238,1,0
22,97.68,home,10,0,16,0,2
0,72.03,electronics,4,0,820,1,0
20,226.99,food,10,1,6,0,1
1,312.64,electronics,16,0,1178,0,2
9,268.67,entertainment,10,0,84,1,0
1,472.24,home,7,1,325,1,0
17,303.59,home,4,0,1742,0,1
1,359.48,entertainment,8,0,9,0,3
20,386.31,clothing,17,1,5405,1,0
4,27.55,food,6,1,610,1,0
18,240.98,electronics,15,1,25,0,0
13,496.36,beauty,6,0,5,0,3
12,175.39,entertainment,12,0,2969,1,0
10,256.92,home,11,0,104,0,1
11,17.11,entertainment,13,0,1,0,3
15,264.95,beauty,13,0,356,0,2
15,60.23,clothing,2,1,623,1,0
8,205.58,electronics,11,0,2129,1,0
14,312.74,electronics,5,0,79,0,1
16,146.65,entertainment,1,0,7902,1,0
22,159.13,clothing,11,0,107,1,1
6,243.78,entertainment,20,0,23,0,3
2,263.67,home,13,0,567,1,0
20,223.23,electronics,20,1,506,0,1
5,93.19,home,4,0,3097,1,0
20,80.12,clothing,20,0,46,0,3
14,360.81,clothing,17,1,2190,1,0
22,191.83,beauty,15,0,29,0,2
12,30.54,electronics,18,0,5822,1,0
18,262.28,home,5,1,5,0,1
7,343.8,home,9,1,1,0,2
6,484.8,electronics,16,1,1,0,1
17,293.24,beauty,17,0,582,1,1
23,49.89,home,16,0,473,1,1
23,161.61,beauty,2,0,386,1,0
19,210.06,electronics,6,0,23,0,1
14,419.43,beauty,2,0,32,1,1
10,100.89,clothing,5,0,582,1,0
10,349.97,entertainment,10,0,14,0,2
17,377.49,electronics,11,0,3,0,3
14,214.61,electronics,12,0,10,0,2
20,89.43,home,3,1,44,0,0
7,228.26,food,4,1,2,0,0
7,177.53,electronics,4,1,19853,1,0
23,494.58,electronics,19,0,185,1,1
11,348.05,clothing,6,1,693,1,0
15,43.39,clothing,13,0,8,0,3
14,138.65,food,11,1,22,0,1
19,67.15,entertainment,7,0,32,0,3
4,106.74,entertainment,9,0,19,0,2
4,264.71,clothing,2,0,2002,1,1
20,427.31,entertainment,8,0,4341,1,0
6,143.52,entertainment,1,0,122,0,2
23,190.8,food,8,1,106,1,0
2,356.62,beauty,6,0,164,0,2
15,23.68,food,11,1,783,1,0
23,438.55,electronics,8,0,2,0,3
3,240.05,beauty,7,0,36,0,2
11,26.56,beauty,10,0,107,1,0
1,318.58,food,8,1,99,0,1
4,439.24,electronics,2,0,3,0,3
11,402.37,food,2,1,3,0,0
3,496.74,home,1,1,232,1,0
16,456.81,food,16,1,74,0,0
6,137.64,home,16,1,215,1,0
17,398.38,beauty,8,0,474,1,0
11,203.91,home,12,1,239,1,0
4,280.49,food,20,1,1,0,2
16,396.15,home,18,1,45,0,1
22,182.99,beauty,7,0,10,0,2
16,6.63,home,5,1,4295,1,0
18,338.53,clothing,10,1,33,0,1
11,17.98,entertainment,11,1,21,0,2
12,176.77,electronics,17,0,1,0,2
23,24.26,entertainment,11,0,2406,1,2
18,250.93,beauty,5,0,331,1,0
5,25.85,food,1,1,11125,1,0
2,289.21,clothing,14,0,5,0,3
3,370.8,food,13,1,1693,1,0
2,382.08,clothing,10,0,2062,1,1
1,488.08,food,18,1,877,1,0
4,112.07,home,14,0,5,0,3
3,138.44,beauty,5,0,12,0,2
9,72.5,electronics,20,1,357,1,0
0,78.59,beauty,5,0,85,1,0
0,52.77,food,15,1,5,0,2
17,331.35,food,9,1,106,1,0
20,295.1,entertainment,19,0,1,0,2
10,118.98,food,20,1,3109,1,0
20,470.79,entertainment,6,0,54,0,3
22,262.13,entertainment,16,0,438,1,1
17,378.04,home,15,1,162,0,1
6,191.1,electronics,1,0,3290,1,0
14,24.67,clothing,13,1,5,0,2
12,32.1,entertainment,7,0,4,0,3
10,214.42,beauty,6,0,8,0,2
6,217.51,home,5,1,38,0,0
21,274.88,entertainment,15,0,627,1,1
23,371.92,beauty,10,0,124,0,3
2,143.28,food,20,1,48,1,0
5,473.34,food,7,1,83,0,0
6,252.55,electronics,6,0,10011,1,0
19,497.22,entertainment,5,0,434,1,0
18,431.59,electronics,2,0,54,0,1
8,153.15,food,10,1,10376,1,0
18,493.74,electronics,12,1,143,0,0
16,334.34,beauty,19,0,30,0,3
22,323.84,clothing,9,0,982,1,0
19,347.33,food,15,1,152,1,0
6,430.24,home,8,1,6,0,2
16,323.75,home,12,0,22,1,1
19,15.71,food,2,1,1,0,1
10,282.89,electronics,19,1,1,0,1
5,175.96,entertainment,5,0,412,0,2
21,99.59,clothing,16,1,1,0,3
2,280.99,home,10,1,2557,1,0
21,230.91,entertainment,12,0,1175,0,2
8,276.12,beauty,12,0,1123,1,0
11,25.46,beauty,13,0,70,0,2
4,231.75,beauty,1,0,879,1,0
4,340.36,electronics,9,0,488,1,0
3,374.27,clothing,12,0,1,0,3
20,155.12,clothing,5,0,1,0,3
13,448.69,home,1,0,39,0,2
8,475.08,beauty,11,0,263,1,1
1,127.94,entertainment,9,0,817,1,1
10,381.07,beauty,5,1,5432,1,0
23,367.59,food,14,1,444,1,0
7,152.69,clothing,7,0,775,1,0
22,136.91,clothing,2,0,302,1,1
13,269.08,beauty,1,0,11,0,2
11,124.18,clothing,6,1,1585,1,0
23,430.66,entertainment,9,0,481,1,0
17,234.45,entertainment,15,0,5,0,3
9,144.5,home,14,0,2690,0,1
1,236.01,beauty,1,0,799,1,0
1,367.21,beauty,2,0,93,1,1
9,264.24,clothing,12,0,1,0,3
4,56.87,beauty,17,0,1,0,3
20,14.77,electronics,9,0,1,0,2
21,484.63,beauty,2,0,315,0,2
22,40.34,electronics,19,1,94,1,0
18,302.47,clothing,14,1,4,0,2
2,69.4,clothing,15,1,28,0,3
21,484.04,clothing,1,0,22,1,1
0,112.43,electronics,17,0,10,0,3
1,196.58,clothing,14,0,40,0,3
20,62.3,clothing,9,0,676,1,0
2,169.4,clothing,19,0,2482,1,1
4,466.01,entertainment,2,0,1592,1,2
7,272.24,clothing,4,0,754,1,1
2,454.07,entertainment,6,0,42,0,3
3,131.75,electronics,20,1,399,1,0
12,56.99,entertainment,11,1,185,1,0
22,437.27,food,11,1,629,1,0
22,22.84,food,16,1,722,1,1
0,222.16,electronics,2,0,2,0,2
10,407.77,beauty,6,0,50,1,1
16,221.29,clothing,20,0,32,0,2
10,384.05,food,8,1,179,1,0
0,461.76,home,20,1,7,0,2
18,491.64,beauty,9,0,2145,1,1
19,307.52,home,4,1,116,0,1
19,228.58,beauty,4,0,35,0,2
21,351.9,beauty,6,0,4,0,3
9,367.83,electronics,19,0,183,1,1
4,401.26,electronics,7,1,678,1,0
1,78.58,entertainment,9,0,1,0,3
17,468.74,entertainment,20,0,8,0,3
8,276.61,clothing,2,0,8,0,3
5,284.94,beauty,5,0,9,0,3
8,98.57,beauty,14,0,13,0,2
16,120.62,entertainment,15,0,124,1,1
15,6.51,beauty,5,0,2025,1,0
19,397.23,beauty,12,1,2,0,2
7,99.54,clothing,12,0,176,1,1
17,94.24,food,14,1,287,0,0
12,323.25,clothing,3,0,16,0,3
4,296.87,electronics,4,0,1501,1,0
12,33.68,beauty,18,0,1008,0,2
18,214.52,clothing,3,0,20,1,1
8,5.81,food,20,1,1,0,2
21,329.32,entertainment,13,0,30,1,1
13,15.22,home,14,1,9,0,1
6,409.03,home,12,1,239,1,0
12,323.17,entertainment,14,1,4,0,2
11,14.8,beauty,1,0,94,1,0
1,340.99,clothing,18,1,38,0,2
19,97.48,clothing,19,0,1,0,3
11,491.85,electronics,14,0,2174,1,0
2,294.59,beauty,10,0,8,0,3
8,109.54,clothing,13,1,438,1,0
5,300.13,home,20,0,1,0,3
2,292.72,beauty,17,0,3,0,3
9,307.59,home,7,1,29,0,1
19,12.1,food,3,1,593,1,0
22,51.32,clothing,16,0,3535,1,2
0,484.68,beauty,2,0,1,0,3
10,322.63,food,4,1,6,0,1
20,470.13,food,6,1,1958,1,0
17,127.66,home,13,1,1245,1,0
18,34.15,entertainment,16,0,10,0,3
11,441.83,entertainment,12,0,304,0,2
10,471.54,electronics,8,1,3,0,0
15,145.81,home,5,1,56,0,1
5,33.08,home,2,0,5,0,3
6,248.83,clothing,1,1,214,1,0
4,402.09,clothing,17,1,393,1,0
3,407.31,entertainment,1,0,32,0,3
18,234.7,entertainment,17,0,2,0,3
3,443.88,entertainment,3,0,28,0,3
12,134.06,electronics,20,1,1491,1,0
18,148.02,beauty,13,0,52,0,3
20,74.95,beauty,6,0,7,0,3
14,70.46,clothing,1,0,12,0,2
1,88.84,entertainment,1,0,248,1,1
20,154.63,entertainment,12,0,23,0,3
2,355.11,home,11,1,19,0,1
12,452.1,home,19,0,21,0,3
21,294.57,electronics,12,1,32,0,1
2,268.46,food,8,1,1,0,2
13,46.71,beauty,10,0,267,1,0
22,424.38,beauty,15,0,264,1,1
20,324.75,home,2,1,8,0,1
7,390.07,entertainment,20,0,821,1,1
6,56.82,beauty,7,0,515,1,0
18,12.94,food,10,0,167,1,0
15,270.92,electronics,6,0,15353,1,0
23,475.5,clothing,11,1,69,0,2
5,60.12,entertainment,16,0,1319,1,1
16,466.03,entertainment,2,0,364,1,0
13,437.48,home,20,1,117,0,1
22,158.66,beauty,12,0,186,1,0
4,378.95,food,18,1,55,1,0
20,458.69,beauty,10,0,25,0,3
0,346.26,home,18,1,3,0,1
6,374.52,entertainment,13,0,1709,1,1
3,499.48,electronics,20,0,123,0,2
4,304.49,entertainment,11,0,282,1,2
17,356.29,food,3,1,86,0,0
0,242.29,entertainment,20,0,259,1,1
1,398.98,beauty,17,0,184,0,3
0,42.47,clothing,17,0,7,0,3
7,456.45,food,9,1,151,1,0
19,266.27,home,9,1,17,0,0
16,108.32,entertainment,18,0,2192,1,0
15,377.62,beauty,10,0,20,1,1
14,402.37,electronics,8,0,889,1,0
6,299.44,beauty,2,0,26,0,1
14,256.64,entertainment,15,0,1164,1,1
1,389.76,food,11,1,18,0,2
20,317.98,entertainment,2,0,845,1,0
14,108.44,entertainment,3,0,1,0,3
15,144.02,electronics,3,0,221,0,0
4,309.83,entertainment,14,0,10,0,3
16,441.08,beauty,6,0,2035,1,0
7,211.2,home,11,1,7,0,1
22,227.55,electronics,16,0,263,1,0
12,38.82,entertainment,1,0,23,0,2
2,299.76,electronics,1,0,130,1,0
23,296.14,electronics,14,0,49,0,3
21,168.38,home,14,0,14,0,2
7,314.81,home,16,1,337,1,0
8,5.07,food,10,0,1,0,2
3,145.14,clothing,7,0,37,0,3
0,390.88,home,6,1,322,1,0
20,386.9,electronics,6,0,8,0,3
12,241.95,entertainment,6,0,20,0,2
10,338.73,electronics,1,1,413,1,0
20,484.48,home,8,0,1083,1,0
11,167.97,entertainment,10,0,763,1,1
21,29.3,home,9,1,1825,1,0
8,249.96,entertainment,12,0,5,0,3
6,307.12,beauty,1,1,4,0,2
20,236.91,beauty,20,0,86,0,2
8,429.52,home,18,1,23,0,1
16,228.12,electronics,17,1,4,0,2
20,390.23,food,1,1,1,0,2
22,332.82,beauty,8,0,1811,1,1
5,402.55,clothing,5,0,8,0,3
8,410.96,home,1,1,15,0,0
16,195.69,beauty,20,0,247,0,3
19,28.15,beauty,15,0,29,0,2
8,469.36,food,16,1,6,0,1
14,56.28,electronics,15,0,86,1,0
17,47.11,entertainment,4,0,1331,0,2
2,371.57,food,13,0,3,0,3
7,372.32,beauty,16,0,68,1,0
22,321.7,food,3,1,4,0,2
12,215.46,beauty,4,0,276,1,0
21,332.2,home,18,1,225,0,0
23,218.63,entertainment,6,0,25,1,1
4,94.18,entertainment,19,0,56,0,3
4,132.53,entertainment,18,0,5988,1,1
21,230.64,entertainment,15,0,432,1,0
21,287.54,entertainment,20,0,1,0,3
11,347.47,food,11,0,50,0,3
1,490.64,clothing,20,1,47,0,2
7,389.77,food,9,1,89,1,0
9,241.77,clothing,3,0,2302,1,1
5,429.46,clothing,18,1,98,0,2
2,225.08,home,1,1,604,1,0
14,238.72,entertainment,20,0,2,0,3
6,53.11,entertainment,10,0,1,0,2
6,203.12,electronics,6,1,529,0,0
7,480.69,food,8,1,3,0,1
23,483.46,beauty,3,1,115,1,0
9,350.56,entertainment,11,0,161,0,3
9,291.77,beauty,20,0,2887,0,3
14,238.26,food,4,1,30,0,1
11,217.15,beauty,5,0,297,1,0
1,38.15,electronics,7,1,2860,1,0
6,393.87,entertainment,20,0,12,0,3
7,221.29,entertainment,8,0,240,0,2
9,491.57,electronics,10,0,1,0,3
3,20.03,entertainment,7,0,14,0,3
14,381.87,home,5,0,1894,1,1
22,393.23,electronics,5,0,2,0,3
4,309.92,food,3,1,186,0,0
8,226.21,food,11,1,1,0,2
15,273.04,food,2,1,6,0,2
16,242.66,clothing,4,1,629,1,0
16,79.76,home,20,1,9,0,2
19,440.76,clothing,4,0,690,1,0
21,475.56,beauty,12,0,4,0,3
15,492.21,clothing,14,0,2,0,3
23,315.89,entertainment,17,1,26,1,0
9,365.06,clothing,1,0,1007,1,1
22,138.69,entertainment,17,1,4,0,3
6,63.66,electronics,7,0,3,0,2
11,249.33,food,6,1,73,0,0
3,455.46,electronics,9,0,5,0,3
23,329.54,home,5,1,23,0,1
15,299.64,clothing,20,0,427,0,3
19,400.67,clothing,20,0,2165,1,1
9,37.55,beauty,14,0,98,0,2
4,13.94,electronics,19,1,1,0,2
12,17.4,home,1,0,33,0,2
13,413.13,clothing,4,0,332,1,0
21,112.26,beauty,14,1,1080,1,0
6,306.19,electronics,7,0,371,0,1
15,107.75,clothing,1,0,32,0,2
3,188.95,electronics,7,0,65,0,1
0,182.61,food,12,0,104,0,2
9,340.19,home,18,0,5,0,3
22,410.98,home,1,0,244,1,0
19,250.25,electronics,14,1,629,0,1
10,164.74,clothing,13,0,794,1,0
22,144.99,electronics,15,0,13,0,3
9,54.37,beauty,19,0,5634,1,0
3,315.25,food,17,1,2,0,3
22,201.24,entertainment,16,0,27,1,1
21,492.07,food,3,0,12,0,1
10,339.84,entertainment,17,0,2139,1,1
22,497.78,home,9,1,170,1,0
16,340.06,home,19,0,3547,1,0
17,415.08,electronics,16,0,205,1,2
22,410.35,home,2,1,1190,1,0
14,238.39,clothing,5,1,307,0,1
17,207.71,beauty,10,0,188,1,0
1,231.17,home,15,0,1915,1,0
6,131.89,clothing,19,0,11,0,3
8,12.06,clothing,3,0,187,1,1
22,196.21,entertainment,2,1,340,0,1
16,410.78,electronics,4,0,6,0,2
23,71.91,food,9,1,20160,1,0
23,293.42,beauty,11,0,486,1,1
7,351.36,entertainment,5,0,480,1,1
2,139.43,clothing,5,0,1,0,3
22,390.89,home,18,1,2932,1,0
1,308.02,beauty,5,0,1393,1,2
8,58.4,entertainment,4,0,6,0,3
9,259.98,food,6,1,5,0,1
19,206.08,electronics,5,0,10,0,1
2,70.2,entertainment,14,0,5,0,3
16,48.58,beauty,2,1,1441,1,0
22,107.48,beauty,1,0,1,0,3
12,171.94,electronics,13,0,46,0,2
5,114.59,beauty,7,0,6639,1,0
9,124.22,electronics,13,0,14,1,0
16,16.2,entertainment,9,0,83,0,1
10,490.79,home,19,0,92,1,1
23,308.8,clothing,20,0,50,0,3
8,85.1,beauty,3,0,1302,1,0
4,169.02,entertainment,16,0,228,1,1
16,247.78,entertainment,10,0,53,1,0
1,417.18,electronics,19,1,8,0,2
11,371.87,home,17,0,33,0,3
2,189.7,electronics,3,0,1,0,3
22,487.46,electronics,6,0,1075,1,0
20,162.13,food,4,1,1470,1,0
9,75.07,home,16,0,9345,0,0
18,269.7,beauty,6,1,3145,1,0
2,323.56,entertainment,6,0,1,0,3
20,325.69,beauty,9,0,611,1,1
10,421.3,home,4,0,5339,1,1
9,184.63,entertainment,5,0,94,1,1
6,34.93,food,9,1,725,1,0
0,62.21,food,3,1,293,1,0
9,96.53,electronics,8,0,21,0,1
21,438.09,clothing,12,0,2,0,3
4,370.8,entertainment,16,1,70,0,1
13,31.27,electronics,19,0,309,0,1
20,239.15,home,17,0,10,0,2
11,204.41,home,14,0,330,1,0
2,109.79,clothing,15,0,1,0,3
19,313.17,entertainment,6,0,1,0,2
6,112.79,entertainment,17,1,54,1,0
3,455.81,home,10,1,177,1,0
11,319.32,food,2,1,1092,1,0
15,408.21,clothing,10,1,1,0,2
11,466.31,beauty,8,0,37,0,2
4,109.06,home,3,0,368,1,0
3,206.11,clothing,14,0,92,0,2
19,440.45,entertainment,10,0,12,0,3
13,293.2,clothing,16,1,341,0,1
16,404.51,home,11,0,58,0,3
3,188.19,home,15,1,930,0,1
6,249.89,electronics,12,0,2,0,2
0,94.98,electronics,5,1,9831,0,0
23,421.06,electronics,17,0,7,0,3
22,191.28,home,7,1,25,0,0
14,325.24,entertainment,12,0,16,0,2
0,181.7,beauty,15,0,1018,1,2
15,266.67,beauty,10,0,226,1,0
23,246.24,electronics,17,0,315,1,1
9,468.91,entertainment,20,0,18,0,3
13,478.66,electronics,10,0,2564,1,0
23,231.98,clothing,18,0,10,0,3
16,88.55,entertainment,15,0,47,1,0
14,234.51,home,14,1,31,0,1
9,190.57,food,15,1,4,0,1
7,322.9,beauty,4,0,4,0,3
16,56.75,entertainment,16,0,1141,1,0
6,396.61,electronics,12,1,11,0,1
14,320.2,clothing,15,0,1,0,3
15,447.25,beauty,2,0,7,0,3
11,172.01,food,1,0,42,1,0
6,56.42,electronics,4,1,1254,1,0
11,295.94,clothing,6,0,1,0,2
12,226.66,food,9,1,748,1,0
20,457.98,food,11,1,1442,1,0
15,147.92,home,12,1,508,1,0
20,204.76,food,9,1,2512,1,0
16,373.48,food,1,1,237,1,0
2,6.75,electronics,19,0,2,0,3
12,173.53,beauty,2,0,1,0,2
3,363.47,home,15,1,43,0,1
14,475.55,entertainment,6,0,178,1,1
7,495.7,clothing,19,0,6,0,3
19,101.59,food,2,1,557,1,0
23,176.95,entertainment,19,0,240,0,3
21,361.8,electronics,18,0,4057,1,1
11,67.67,entertainment,9,0,183,1,1
